    0.567504549026489258E+01    0.511778640747070312E+01    0.755507338047027588E+01    0.717681012714066391E+01    0.741521828448545683E+01    0.387009489536285445E+00    0.379727093574384478E+01    0.288239306211471535E+00    0.294988846075534816E+01    0.153909221029585819E+02    0.154321373901367220E+02   -0.739230585768539868E+03   -0.691775511231549967E+01    1
    0.190799236297607422E+00    0.318833732604980469E+01    0.186560291051864624E+01    0.196235835367223799E+01    0.763416597584683121E+01    0.536187088489532448E+00    0.248393456510727830E+02    0.486803668737411543E+00    0.224750062960386243E+01    0.158240520911141154E+02    0.158246164465595154E+02   -0.739028425869526245E+03   -0.691875511231549378E+01    1
    0.435371255874633789E+01    0.301434946060180664E+01    0.123195293545722961E+01    0.504323250897683373E+01    0.710292070518749163E+01    0.458615601062774658E+00    0.481039585683637227E+01    0.472286748886108443E+00    0.269341962641477561E+01    0.153015920147782492E+02    0.153998420846960506E+02   -0.737852521906556490E+03   -0.691975511231551454E+01    1
    0.163551044464111328E+01    0.669607448577880859E+01    0.190879899263381958E+01    0.160825858809116951E+01    0.206514264853543539E+01    0.433171236515045188E+00    0.287461031873605144E+02    0.524093991518020608E+00    0.269615312123298656E+01    0.158875896608501623E+02    0.158871295747671351E+02   -0.737766773953613551E+03   -0.692075511231548113E+01    1
    0.488051366806030273E+01    0.192994022369384766E+01    0.293810519576072693E+01    0.251991501870639034E+01    0.426678635144032903E+01    0.479817068576812722E+00    0.273264252789627626E+02    0.865825659036636330E+00    0.262241151052713395E+01    0.158649408404673729E+02    0.158653783544855678E+02   -0.737393424643532512E+03   -0.692175511231547080E+01    1
    0.274148941040039062E+01    0.795065069198608398E+01    0.255974340438842773E+01    0.641106388839834818E+01    0.803048774163032242E+01    0.542069315910339355E+00    0.310301240606617057E+02    0.262475240230560347E+00    0.303928462630510321E+01    0.159209366512923065E+02    0.159199813800356793E+02   -0.735338876996665817E+03   -0.692275511231549334E+01    1
    0.319097280502319336E+01    0.292545700073242188E+01    0.513393718004226685E+01    0.488149237088402899E+01    0.693604809490363472E+01    0.558388197422027610E+00    0.159064191085052027E+02    0.382442778348922707E+00    0.254454443132877328E+01    0.156321418414279805E+02    0.156308269995504432E+02   -0.735022798684138820E+03   -0.692375511231548746E+01    1
    0.392737531661987305E+01    0.295264673233032227E+01    0.545606556534767151E+01    0.517022237921747241E+01    0.825720634060519743E+01    0.217106783390045160E+00    0.103326705118572129E+02    0.371191340684890791E+00    0.270126329964399314E+01    0.154437930805229371E+02    0.154446143469244745E+02   -0.734651826884357433E+03   -0.692475511231548957E+01    1
    0.322152328491210938E+01    0.757984447479248047E+01    0.203691202402114868E+01    0.474470959353985045E+01    0.509654488398566308E+01    0.544576573371887251E+00    0.235677153631978946E+02    0.828402888774871782E+00    0.273182128906250021E+01    0.158018383703183058E+02    0.158016600351418113E+02   -0.734358187168943346E+03   -0.692575511231552365E+01    1
    0.400990915298461914E+01    0.566025257110595703E+01    0.292037445306777954E+01    0.524146543518659502E+01    0.609979928589773124E+01    0.392453265190124467E+00    0.369878456860121485E+01    0.930021864175796464E+00    0.224050867807865117E+01    0.151935506984239641E+02    0.151748042390095943E+02   -0.732508640089721325E+03   -0.692675511231553909E+01    1
