    0.303633469404088219E+01    0.246916036069341160E+01    0.149544666813360805E+01    0.554676367466211229E+01    0.576431172415997573E+01    0.387760265012031757E+00    0.211901568566597831E+01    0.709021398411097792E+00    0.251590724749682249E+01    0.149605046786578537E+02    0.148184000301464547E+02   -0.335546481701691013E+01
    0.196211362677814982E+01    0.180463255815323587E+01    0.483988599925913832E+01    0.456094448304598554E+01    0.564384973529917211E+01    0.466069026375463547E+00    0.335941927204366930E+01    0.624491861291175732E+00    0.273274827214246585E+01    0.152860295935595563E+02    0.150244468566039462E+02   -0.335430690034935175E+01
    0.592900361434233858E+01    0.732507892321557641E+01    0.387848949481854621E+01    0.248054473991324809E+01    0.265467529236993149E+01    0.239885319115992812E+00    0.170340048705288827E+01    0.228784477484231363E+00    0.261301457844796658E+01    0.151368673712090676E+02    0.148285567609093096E+02   -0.334255633923180939E+01
    0.213151059689725386E+01    0.672309320946615685E+01    0.154955090315377841E+01    0.337318698956571694E+01    0.717798239178488995E+01    0.491581698612940654E+00    0.343300358147236384E+01    0.809258752054284547E+00    0.283434064810668840E+01    0.151825328101464354E+02    0.150119163540274982E+02   -0.334175822075368201E+01
    0.733854380306299170E+01    0.225572672008772512E+01    0.933847303506925908E+00    0.476586718450193203E+01    0.555617130816117211E+01    0.415654779356042559E+00    0.200671244121111014E+01    0.732577205753569216E+00    0.246022787048981018E+01    0.148908067066025129E+02    0.148083665747204662E+02   -0.333606718586127560E+01
    0.434311286231238114E+01    0.157738418412873993E+01    0.596063566966373237E+01    0.379452419825754372E+01    0.419007439669629367E+01    0.332462116279362840E+00    0.194005380685914641E+01    0.833104064331050220E+00    0.254273173712669909E+01    0.151679079015569016E+02    0.147887912845596325E+02   -0.330834462029390552E+01
    0.196721561622824748E+01    0.377858369601451027E+01    0.152494219135127240E+01    0.592194102974096115E+01    0.660753528638697407E+01    0.467347757886646509E+00    0.316063197394565698E+01    0.686082485923451779E+00    0.237036504864054365E+01    0.153163630113573817E+02    0.149923447469225213E+02   -0.329969078004843430E+01
    0.437558197334681154E+01    0.948357194828495675E+00    0.314935646898273847E+01    0.221813251604283979E+01    0.328312798156839980E+01    0.406233490819907561E+00    0.212632490455515732E+01    0.968546160437763648E+00    0.249618185477210863E+01    0.149998387744147212E+02    0.148091580177762836E+02   -0.329251192368698753E+01
    0.603351833780351310E+01    0.121192870225807536E+01    0.447452617692350962E+01    0.239151320058969352E+01    0.278294109544626034E+01    0.261128496079963801E+00    0.169783310317002911E+01    0.957120365688604480E+00    0.257861957999668112E+01    0.151950002608690546E+02    0.148164430017038597E+02   -0.327489496009556813E+01
    0.144956201322288414E+01    0.497676064631949266E+01    0.359425557534536111E+01    0.574537980334565468E+01    0.752592217181459056E+01    0.344825241132587168E+00    0.232350805550990991E+01    0.783045253933902563E+00    0.236603420298206357E+01    0.150639272989476058E+02    0.148913281037602125E+02   -0.327285380082023236E+01
    0.254212774129666386E+01    0.647073921357680870E+01    0.392386798417705940E+01    0.371626633966251951E+01    0.825589847551024647E+01    0.290396536780233916E+00    0.210251465298600948E+01    0.478758803742496575E+00    0.236175105062228496E+01    0.152917483329729560E+02    0.149037477668070739E+02   -0.326736111432688325E+01
    0.203883923320838267E+01    0.630312264830465097E+00    0.524413058877838001E+01    0.363365747613863022E+01    0.765793316513839173E+01    0.407300787500331718E+00    0.172278773850990996E+01    0.628717650780387771E+00    0.288259314872923689E+01    0.148180714505182127E+02    0.147303376093757183E+02   -0.326542433546554367E+01
    0.173351713516131722E+01    0.192292324998001685E+01    0.612170858462371292E+01    0.413597014030648769E+01    0.557122900023074941E+01    0.425378461383144280E+00    0.293615934533000722E+01    0.682489767495155886E+00    0.262322350323745246E+01    0.152239711683229650E+02    0.149886441933032621E+02   -0.326046710392537298E+01
    0.152497888936195847E+01    0.461617909302764406E+01    0.470106344900646356E+01    0.246190812194720632E+01    0.767821610687169009E+01    0.510631042180158978E+00    0.371605936744862220E+01    0.968209833922157093E+00    0.246720454941151379E+01    0.153178363686452599E+02    0.150073196756968592E+02   -0.325952671338224009E+01
    0.124773979187011719E-01    0.796764135360717773E+01    0.453712108731269836E+01    0.227783314531713854E+01    0.551395325994566399E+01    0.423108839988708518E+00    0.292654309299829585E+01    0.796209084987640425E+00    0.234292878228425971E+01    0.153077954719684577E+02    0.149811532820652840E+02   -0.324646514626804228E+01
