1.905758955782873798e+00 1.497076941840040831e+01
1.750623786309770669e+00 1.384726291741423410e+01
1.545675435067377812e+00 1.178562204953285431e+01
1.119889340319705218e+00 1.058020822593564958e+01
1.723284942268608511e+00 1.385626532899228813e+01
1.682467085631819792e+00 1.356475511335052353e+01
1.510349682492492684e+00 1.272063820354956043e+01
1.638164337204279786e+00 1.323852324532185065e+01
1.173969014555445778e+00 9.874160877294876570e+00
1.370337162465653957e+00 1.102220773301597845e+01
1.485044050720771613e+00 1.186133599945382855e+01
1.366148093458684487e+00 1.094836269004370166e+01
1.329294144472565664e+00 1.113811759904019283e+01
1.531109840591308835e+00 1.274054780477459126e+01
1.209427928024489951e+00 1.124317919862949111e+01
1.400249020010909895e+00 1.129503508890492824e+01
1.443710244978531509e+00 1.143173652048444744e+01
1.355032088313923078e+00 1.090071919320373617e+01
1.561029367419747071e+00 1.212077001338227333e+01
1.385168611741112388e+00 1.157574115080270793e+01
1.239815716560194847e+00 1.047986028783630985e+01
1.362722948629627062e+00 1.071701204381403727e+01
1.250513374400528122e+00 1.017495575315599687e+01
1.496969886038861386e+00 1.185418895045823717e+01
1.459901723261052719e+00 1.250242667506194394e+01
1.486415880861755356e+00 1.194468956610462484e+01
1.574486875831904165e+00 1.206643117656480868e+01
1.689361585592765502e+00 1.374125124877329718e+01
1.283530664201870009e+00 1.246109699027639017e+01
1.832925156532979827e+00 1.396670593598394383e+01
1.212904659816906427e+00 1.006294222068988020e+01
1.754143394401467049e+00 1.434036521239714190e+01
1.240015131928823289e+00 1.045196457907349696e+01
1.291553501452745278e+00 1.093102772670088640e+01
1.496597843272110318e+00 1.235875629984132473e+01
1.459791255722515002e+00 1.152291562024932148e+01
1.787729949993913436e+00 1.418445412002012596e+01
1.422605763319412686e+00 1.146732233214435226e+01
1.545328902661514459e+00 1.225442828693704200e+01
1.153707650257925099e+00 1.067218426729408876e+01
1.373739281605190321e+00 1.221058386651873739e+01
1.328448398489046500e+00 1.096576078653982478e+01
1.230338565218777713e+00 1.096674755731614326e+01
1.419020239493420155e+00 1.166452778093881548e+01
1.496004640577159872e+00 1.194632948679170070e+01
1.692484120289959204e+00 1.336660107213947235e+01
1.486853417265284971e+00 1.284202882462606432e+01
1.243026927122806491e+00 1.048465788217179906e+01
1.377508149850312114e+00 1.166093684276681586e+01
1.675385925751051941e+00 1.326360761208489691e+01
1.872075260707492639e+00 1.455760648610919539e+01
1.296972795252239408e+00 1.019804820855209293e+01
1.366999997291989732e+00 1.186184087618295990e+01
1.400303773671794927e+00 1.198706399628068020e+01
1.325295864672573876e+00 1.209820896258688272e+01
1.810565440582182717e+00 1.419229914229314637e+01
1.170618526973053797e+00 1.100952062242813057e+01
1.490229664588428538e+00 1.317429668243260288e+01
1.427915022228594566e+00 1.122425304206506169e+01
1.020375021334571475e+00 1.039652072122192195e+01
1.278898550252071331e+00 1.029265037120696391e+01
1.630025663134186509e+00 1.308384988882767175e+01
1.835284234797228020e+00 1.375516115857751487e+01
1.368216235093464572e+00 1.150715080662176248e+01
1.594675650061701422e+00 1.325964686501047574e+01
1.411896581722410060e+00 1.169182352805472469e+01
1.138007654433875082e+00 1.000370926152614182e+01
1.230525083020814092e+00 1.098323909610692439e+01
1.609959357694964677e+00 1.259688232662892915e+01
1.514639439269959809e+00 1.253355363565529146e+01
1.525000450412826281e+00 1.196373856735901242e+01
1.374595498319005626e+00 1.088739571229912606e+01
1.383948116062007294e+00 1.125461104579381910e+01
1.378359270794393243e+00 1.238433636982133379e+01
1.429400273678125055e+00 1.169319618223480717e+01
1.777750927797059344e+00 1.437596213642314957e+01
1.698218614017392714e+00 1.285351996548972764e+01
1.653148046950801531e+00 1.283458314227104147e+01
1.650177875460813848e+00 1.260209595701142860e+01
1.561437171829197945e+00 1.301985333687071567e+01
1.263644601223946395e+00 1.034915616308121500e+01
1.409028381762677640e+00 1.102167021868594610e+01
1.512937419384963844e+00 1.204246065133366450e+01
1.661146325779350397e+00 1.291543919366462667e+01
1.401342927324604304e+00 1.146850149096626481e+01
1.503215668819812612e+00 1.303811010296901784e+01
1.604138031399668263e+00 1.285149093217317784e+01
1.605762265569756320e+00 1.278720084944058932e+01
1.547999627212085949e+00 1.214041606613618285e+01
1.503619141143490268e+00 1.223141732412200611e+01
1.616171690828519747e+00 1.325667339906324393e+01
1.505802260859443908e+00 1.191583186607444489e+01
1.397278840885292972e+00 1.122083905417040306e+01
1.528847791284235980e+00 1.194606569502958493e+01
1.573753523855595748e+00 1.261448848976218606e+01
1.443552016569332519e+00 1.214125041950202011e+01
1.609455323820167871e+00 1.293506878727229292e+01
1.561074691726344721e+00 1.273570593175153398e+01
1.370726549377057513e+00 1.098062104465644495e+01
1.761818981860588718e+00 1.371658816787584989e+01
1.556539912158406036e+00 1.221235742177296757e+01
1.537442868067010693e+00 1.203543129024395597e+01
1.690465766947555792e+00 1.334795844533585374e+01
1.426057954216184864e+00 1.177079668621850495e+01
1.640260920949146772e+00 1.327067673394589775e+01
1.510744073378427199e+00 1.262002035334463557e+01
1.738519654400710657e+00 1.326289948021360310e+01
1.270785929820005933e+00 1.035836416533200932e+01
1.485488511190797389e+00 1.169514859411980368e+01
1.488760374764467986e+00 1.193719708441922123e+01
1.489414654421165718e+00 1.207290873810829623e+01
1.491363184797411590e+00 1.183043036798679815e+01
1.521513834160024059e+00 1.220761319625695407e+01
1.252318312625865904e+00 1.025732241372719500e+01
1.336125508227448133e+00 1.100495936237142836e+01
1.543349357552104006e+00 1.227909578272684143e+01
1.498543564811497752e+00 1.199471191031771866e+01
1.527403625424430755e+00 1.218756411728736211e+01
1.396987711551510580e+00 1.211801357393621004e+01
1.630804916439455576e+00 1.271635040594057209e+01
1.298747364078271183e+00 1.064896635065877462e+01
1.420862341104523363e+00 1.178440570699076773e+01
1.320629698384942596e+00 1.069034513047142099e+01
1.279174044556111722e+00 1.096874452233466002e+01
1.247412403468034281e+00 1.168264964915681148e+01
1.612143395786566513e+00 1.285495839315242250e+01
1.320676721294089528e+00 1.070579475160706551e+01
1.375587998242996823e+00 1.186693703212209527e+01
1.551125435142547637e+00 1.256827909070935334e+01
1.711583052797862603e+00 1.327480919464887776e+01
1.391002307738100185e+00 1.187798327116452768e+01
1.140038424638858405e+00 9.518257144445367857e+00
1.667424276463111976e+00 1.315141867522968155e+01
1.286293408539854521e+00 1.235186576163021854e+01
1.411054792396615465e+00 1.094504911282351145e+01
1.486224389340374819e+00 1.159839767131034627e+01
1.207323907939858998e+00 9.818784005234739709e+00
1.673834203390059727e+00 1.260693431624895133e+01
1.337364703556885193e+00 1.145724180511865598e+01
1.258880561021528344e+00 1.039046670828218666e+01
1.312368713211523819e+00 1.095695833368267458e+01
1.404179960684508233e+00 1.109349936158565697e+01
1.491426268408223788e+00 1.181959321861348755e+01
1.479547033631233299e+00 1.266829164725879409e+01
1.605710888013629045e+00 1.238312501901083529e+01
1.272725313332146113e+00 1.187222024676156984e+01
1.464297788056258209e+00 1.239526863622233321e+01
1.692761780501555346e+00 1.312701073301919408e+01
1.412119216341948258e+00 1.151664393137196996e+01
1.430102266218652662e+00 1.162366048933820828e+01
1.438410086163997903e+00 1.245913873764371793e+01
1.309543541625755259e+00 1.038033174380436385e+01
1.244520084197321408e+00 1.072929005224612631e+01
1.316471535100625090e+00 1.063506211555473868e+01
1.476238135730661316e+00 1.157969741047059742e+01
1.469174384757297780e+00 1.171935437924561541e+01
1.756748123674505502e+00 1.385975854006252739e+01
1.462804298788843216e+00 1.198125220682072367e+01
1.355907493362407124e+00 1.115880444906911428e+01
1.355057884510180610e+00 1.100435119349220692e+01
1.507804181854611514e+00 1.169515429681220553e+01
1.295027969610187180e+00 1.114742244882791233e+01
1.780017093139134365e+00 1.411039039433181941e+01
1.526295006913946928e+00 1.263215777900237669e+01
1.427471289169286006e+00 1.218267802816403034e+01
1.395121036250454472e+00 1.129467813127327958e+01
1.470682488813093602e+00 1.186452710081618100e+01
1.526980322460861128e+00 1.251316877180694931e+01
1.481629994802315498e+00 1.170020675057913273e+01
1.274109116196511016e+00 1.012964514092187329e+01
1.366851635225018180e+00 1.163771389743637386e+01
1.529176334474777521e+00 1.224718569931305900e+01
1.600326224714960777e+00 1.308465597524184787e+01
1.459608445948351818e+00 1.182629719135496948e+01
1.276038116531178268e+00 1.020006208208025456e+01
1.430923044784913944e+00 1.188723533781459807e+01
1.605061414710314160e+00 1.253348028035521722e+01
1.595915058746750770e+00 1.240510748288562404e+01
1.314531191711007185e+00 1.059373870072327328e+01
1.503154082678465508e+00 1.221375300094786098e+01
1.499105871753615649e+00 1.175730342063415534e+01
1.525276017054858713e+00 1.214559097315465053e+01
1.468528402101195951e+00 1.167070506152058229e+01
1.330688220730055438e+00 1.126360790965357772e+01
1.405475328478805741e+00 1.102329908126530889e+01
1.470909897377556064e+00 1.150340303854117607e+01
1.444443969363131908e+00 1.145973121755836388e+01
1.670099213079229594e+00 1.324635243041364596e+01
1.217390559028554975e+00 1.118490344263657477e+01
1.619954974375431123e+00 1.308456540402073998e+01
1.336205558241408742e+00 1.149251433833914149e+01
1.250821953327045932e+00 1.032369319330541302e+01
1.367168030069595197e+00 1.086628823270966393e+01
1.583742824378580272e+00 1.268461207402891233e+01
1.268346978509548473e+00 1.047946163955838728e+01
1.286235108540016991e+00 1.185327299781565813e+01
1.717582555100182429e+00 1.356415344648001842e+01
1.343079014205414090e+00 1.217626761941688684e+01
1.531559598743303496e+00 1.241849502476328304e+01
1.547630661889491721e+00 1.261635614238801217e+01
1.383451811533342068e+00 1.112118734176048562e+01
1.629054856146731511e+00 1.343793213849795443e+01
1.202440839094818470e+00 9.780773839765114275e+00
1.274046174665923736e+00 1.089257021841911843e+01
1.409387432871263890e+00 1.108699843614998670e+01
1.221935840852280908e+00 1.023036727611164665e+01
1.576360900713034363e+00 1.221255093949180193e+01
1.408491630035955566e+00 1.180682604099096444e+01
1.235299817221357177e+00 1.008180413766190853e+01
1.298565258069138473e+00 1.292540641945944024e+01
1.488536366418855117e+00 1.274932587180612487e+01
1.400136533330027078e+00 1.191623904186135086e+01
1.566537932623237594e+00 1.236114552930469301e+01
1.552844280268977473e+00 1.246378109098806597e+01
1.571090281945716427e+00 1.342913393797366517e+01
1.385844982569225170e+00 1.236531684525075647e+01
1.374644669895185745e+00 1.144582811565011582e+01
1.203355544268151389e+00 9.866013538807148819e+00
1.467349660628104013e+00 1.194636096653309565e+01
1.594948621140247713e+00 1.273193049264817489e+01
1.391272482123873555e+00 1.174151329441378344e+01
1.501015562318168461e+00 1.204345343354902553e+01
1.627545541205053681e+00 1.282262066054618366e+01
1.310478922266951063e+00 1.115409430969906524e+01
1.519570957833461300e+00 1.211685944722069941e+01
