1.376639786540614585e+00 1.024542059778740288e+01
1.373856558494402025e+00 9.232423196651634356e+00
1.371202143145104912e+00 1.019589857888803763e+01
1.380532440191182264e+00 9.939564160906375179e+00
1.400766586933181568e+00 1.072498311179151820e+01
1.420608300514178746e+00 1.053515473087556842e+01
1.410448712357775580e+00 9.980062339380104675e+00
1.377621088654572112e+00 1.174303997706721958e+01
1.386277282346881634e+00 1.160551594193736591e+01
1.378200401194021429e+00 1.128906180056175224e+01
1.477886399980974375e+00 1.043685126626030879e+01
1.337902907344360681e+00 1.227379370101154876e+01
1.410128848879593111e+00 9.952095591872389235e+00
1.494403981904138590e+00 1.016243063719209516e+01
1.410482028369183016e+00 1.083222345527081387e+01
1.432667880689634465e+00 1.027973268093924908e+01
1.385177751327074214e+00 1.053317896712264634e+01
1.435434842392673938e+00 1.071621296951668612e+01
1.430840228230713551e+00 1.255184696772366948e+01
1.427050599379435125e+00 9.833544093835481448e+00
1.367035557341288676e+00 1.044379709396326561e+01
1.392158936832393890e+00 9.433555072780201556e+00
1.494505797880592901e+00 1.169168930860174704e+01
1.370919607506343674e+00 1.261666952342017822e+01
1.372463138809801420e+00 1.109738092629783068e+01
1.418808622500238092e+00 1.207014367610134542e+01
1.340426194655900849e+00 1.026337307641262697e+01
1.427345815980366250e+00 1.134903657843022629e+01
1.434253656503879482e+00 1.002737181230616414e+01
1.454700035184377294e+00 1.143961677621556561e+01
1.376796111933028754e+00 1.034241290047303252e+01
1.419484395570813628e+00 1.048010058686152668e+01
1.452049871207035991e+00 1.016936158396383050e+01
1.431020107716606260e+00 1.146215643459242450e+01
1.480237428430130953e+00 1.064955637553763346e+01
1.365428731257172235e+00 9.445727594234782032e+00
1.380598791182392038e+00 9.575489714264314500e+00
1.412873375780917318e+00 1.004695518056121095e+01
1.460303330360359864e+00 1.014332906058593053e+01
1.391433085314582874e+00 1.082033185530077901e+01
1.341243172774421621e+00 1.163771759831121422e+01
1.405060369653185814e+00 1.106365390444164731e+01
1.394559693316302917e+00 1.158573922001437140e+01
1.358227381978270421e+00 9.853823519890818616e+00
1.439304526554207708e+00 1.107854366100772658e+01
1.446284011685510240e+00 1.072522555663379862e+01
1.444332309752503152e+00 1.131059231992091973e+01
1.446266722122271142e+00 1.093843552648561790e+01
1.380049055140785130e+00 1.061751803982807729e+01
1.478646589114522625e+00 1.112688811603680605e+01
1.435695885381929715e+00 1.220919070641987147e+01
1.404578318789697633e+00 1.050336971460691871e+01
1.433580322588322131e+00 1.076336751740208619e+01
1.428584609164814445e+00 1.021849393662992433e+01
1.421127030849706818e+00 1.053055618251593728e+01
1.371295779956108518e+00 9.688275436786653927e+00
1.351567982378787613e+00 9.875616933979607381e+00
1.456619969457689345e+00 1.231936169742611220e+01
1.385569898033353509e+00 1.034815684700835980e+01
1.373544962112425827e+00 9.567052068528438369e+00
1.376102612320256435e+00 9.488944610634336030e+00
1.425030195755276896e+00 1.225932814938590809e+01
1.435739149572753171e+00 1.126362336918558960e+01
1.449363282445722989e+00 1.093106641182478711e+01
1.480226937309615298e+00 1.193254925671886113e+01
1.380950813816051337e+00 1.117216551065470753e+01
1.445948351169256352e+00 1.248604633898848704e+01
1.406377839440827726e+00 1.120838433060790784e+01
1.339648807797034546e+00 9.629240915587157446e+00
1.445682361217543566e+00 1.179051291078229013e+01
1.438021503829992387e+00 1.119218866935193901e+01
1.393722778673356588e+00 1.081348988300930714e+01
1.377449303007887593e+00 1.253311330139365687e+01
1.404994162286620885e+00 1.191747721766822643e+01
1.491484127931657300e+00 1.161999062123995330e+01
1.425621314994292455e+00 1.107150221265848344e+01
1.395243727025210045e+00 1.165315003772921543e+01
1.489170817141469261e+00 1.118013404592657523e+01
1.387752855664565743e+00 1.098479810513262933e+01
1.452147745782813582e+00 1.170018437330755567e+01
1.491879625679422228e+00 1.204651449885866299e+01
1.401850313275154081e+00 1.222919563666610188e+01
1.435323860588345379e+00 1.051246995404303064e+01
1.400193713339515700e+00 1.069308846923165213e+01
1.401574888172183009e+00 1.118218835726664651e+01
1.435516776317100174e+00 1.049471134013827722e+01
1.423468495612591589e+00 1.133517567188883746e+01
1.399976221424674705e+00 1.029483025991753564e+01
1.490536901810475046e+00 1.130730506720663620e+01
1.454943944459655025e+00 1.078045145584783882e+01
1.406468012409228363e+00 1.117822332934233209e+01
1.386251043042115549e+00 1.081849656367782408e+01
1.389700004336105410e+00 1.130273699763590400e+01
1.443077767403424749e+00 1.104793782598459728e+01
1.367738852559503115e+00 1.014586419614923329e+01
1.451140182569390147e+00 1.169535137974207473e+01
1.411969531939355926e+00 1.193824388175526963e+01
1.484474154132240376e+00 1.040694939219122084e+01
1.427326304233939469e+00 1.082006434879247792e+01
1.444139277167003854e+00 1.132077293217701275e+01
1.382323793288679603e+00 1.168140822986801197e+01
1.378712909350183313e+00 9.530259367741823695e+00
1.375264972874019165e+00 1.167537099005692269e+01
1.398256511099443822e+00 1.060087496852581346e+01
1.373058679533480708e+00 1.019390391045938671e+01
1.434677652904198464e+00 1.033766933188850956e+01
1.439056647532506394e+00 1.030355337704600416e+01
1.465158805755800042e+00 1.009157759363801787e+01
1.446871732405119904e+00 1.007473139896362824e+01
1.433344715250612689e+00 1.045405104701777432e+01
1.451538887976336012e+00 9.960444265125147467e+00
1.400403553488397179e+00 1.006098927319798619e+01
1.414552108758313498e+00 1.128097639603659097e+01
1.404321422291139099e+00 1.038256949592227407e+01
1.394845113103074574e+00 1.094718548584766893e+01
1.355832583423843385e+00 1.087459447912779353e+01
1.387778006535479003e+00 9.764664278242147333e+00
1.412517342713333734e+00 1.013951107041571831e+01
1.385217898706979645e+00 1.065116128597231082e+01
1.395661061069728870e+00 1.004453304389653567e+01
1.385373445160277051e+00 1.015794932485111346e+01
1.401013456047901506e+00 1.010755026136133949e+01
1.419478237796806264e+00 9.980694604953669113e+00
1.409878157462764570e+00 1.164157641364116103e+01
1.429536994807024675e+00 1.055136155393766018e+01
1.400700292771926314e+00 1.053924626374233853e+01
1.357776148661281379e+00 1.117804880570132120e+01
1.399482475566295570e+00 1.029510264879506565e+01
1.461148713686220679e+00 1.211414207737590232e+01
1.424106702330895757e+00 1.228624955637657479e+01
1.400507358040762762e+00 1.052277636365193025e+01
1.403717426842132410e+00 1.082880129678909675e+01
1.397963369600352168e+00 1.031785534479818267e+01
1.467513653817157815e+00 1.051301020049987400e+01
1.436574122313752699e+00 1.131885137961775101e+01
1.440638517193818746e+00 1.190359671267391484e+01
1.408873902191269956e+00 1.251403896490591983e+01
1.365871830536800946e+00 1.119756095725609413e+01
1.439871290061606857e+00 1.179114922271405064e+01
1.404408386420894939e+00 1.033399767149003878e+01
1.391192220081076902e+00 1.012438013693060057e+01
1.400710658602448033e+00 1.269200020831387299e+01
1.417074238241308182e+00 1.310909557744275311e+01
1.474674760111757577e+00 1.279326037616917056e+01
1.411015187179944119e+00 1.051104882473086555e+01
1.461066568067741267e+00 1.053774868375578500e+01
1.462903620995214649e+00 1.259541254044438396e+01
1.450219553967315722e+00 1.033598186089483484e+01
1.382244251924921397e+00 1.137678436924238667e+01
1.393534433924056293e+00 1.167757236999389647e+01
1.398055583310235273e+00 1.180463016998660208e+01
1.418869155061319276e+00 1.197646123042321520e+01
1.465207274902793566e+00 1.033965341775364344e+01
1.404561229209400741e+00 1.178088712102903202e+01
1.391984466609588189e+00 1.125230122925206899e+01
1.426893648615596755e+00 9.545811844526415513e+00
1.494708831967099139e+00 1.096817304779038693e+01
1.351766261185835649e+00 1.011933254187619724e+01
1.428867003177106021e+00 1.026788528916490684e+01
1.420681883654515643e+00 1.273891474476274333e+01
1.354659114603495418e+00 1.281543203578222467e+01
1.435940569426277902e+00 1.059504662086114024e+01
1.398269195764701545e+00 1.011072804367159605e+01
1.380698435113293820e+00 9.765695469747225133e+00
1.391508359439870279e+00 1.069217053024456021e+01
1.437679315758786380e+00 1.033598701689985688e+01
1.442409784106360338e+00 1.209680710397037906e+01
1.414965359848425308e+00 1.051857283272131838e+01
1.351583286790837057e+00 1.041899922618957319e+01
1.353649032566029531e+00 1.088105189894245761e+01
1.436441917596049889e+00 1.127532620183465539e+01
1.420077941359321416e+00 1.112424124709376017e+01
1.393354458393981865e+00 1.120181240976002357e+01
