    0.197315547284331272E+01    0.408754170325102884E+01    0.358806651451347547E+00    0.364025135906588870E+01    0.621726374551439953E+01    0.779577885247242985E+01    0.149519198052300695E+02    0.147729623371827721E+02   -0.148693946483143797E+02
    0.232050777316093448E+01    0.406368744373321533E+01    0.522896718978881836E+01    0.146974015235900879E+01    0.169294520492030820E+01    0.631492005377946874E+01    0.148104302640050101E+02    0.147359041150501220E+02   -0.137249376544124519E+02
    0.244819094666834136E+01    0.445420014473268466E+01    0.786045488843850393E+00    0.200708249987268994E+01    0.571022983302714771E+01    0.648482190452839724E+01    0.148574425256352569E+02    0.147120985976855376E+02   -0.136902851410419544E+02
    0.213386487023677551E+01    0.417755876788353042E+01    0.768394151356874833E+00    0.757354403178363622E+01    0.400990449875794130E+01    0.817225280729340398E+01    0.148592147233185283E+02    0.147656745214828469E+02   -0.132315949674377524E+02
    0.256573783980676140E+01    0.380954268134279861E+01    0.458020382395476666E+01    0.737268918881059587E+01    0.309576307323505873E+01    0.626223056671270051E+01    0.149661772253339631E+02    0.147816017071722285E+02   -0.131729894506608876E+02
    0.182093980652234855E+01    0.425894204929745435E+01    0.732442623742898391E+01    0.960362359032440716E+00    0.404905178311035208E+01    0.703547336418378855E+01    0.148742218860453850E+02    0.147872056512913250E+02   -0.131600870999467094E+02
    0.261049258172512033E+01    0.446930545568466187E+01    0.659849786758422852E+01    0.448541927337646484E+01    0.402300475989038731E+01    0.699794614739628784E+01    0.148124757885027947E+02    0.147099849495165191E+02   -0.128984367597656533E+02
    0.248690071324693829E+01    0.341161143776370768E+01    0.618720623365440225E+01    0.636297750911690496E+01    0.406914633667682324E+01    0.419281986377978111E+01    0.149792428584282078E+02    0.148227610586558090E+02   -0.128597744216021805E+02
    0.265461903192619753E+01    0.394009227665568451E+01    0.139925417451063461E+01    0.738533320315930641E+01    0.616673627676130476E+01    0.815924782632183820E+01    0.149360037991935393E+02    0.147529836533173029E+02   -0.127997016939717394E+02
    0.194957670285089257E+01    0.368330151777186510E+01    0.271040159500136513E+01    0.570196042620972854E+01    0.732253691594487144E+01    0.812734791488569996E+01    0.149758950277943139E+02    0.148382492231426024E+02   -0.127109473423273176E+02
    0.200733283648743432E+01    0.318909242537076398E+01    0.412182628317319644E+01    0.560326829792913728E+01    0.549992054262949193E+01    0.676191296767221051E+01    0.151499745777433663E+02    0.149125261602542682E+02   -0.126676449331600587E+02
    0.250034572504560781E+01    0.349509099116762645E+01    0.555733110737046054E+01    0.688969414004427971E+01    0.387702653195774527E+01    0.489286733738711721E+01    0.150764391171292900E+02    0.148126677946130556E+02   -0.125360747791809981E+02
    0.210540701738060232E+01    0.384881596350543331E+01    0.108866449955387323E+01    0.635678627842113908E+01    0.272860077242117338E+01    0.694031894708251507E+01    0.150472423528383690E+02    0.147979037266964539E+02   -0.124915630128070845E+02
    0.189964632087414653E+01    0.314515959511354959E+01    0.900014939347866028E+00    0.339513239404418954E+01    0.563458435748718411E+01    0.647053033801597355E+01    0.151644232645487804E+02    0.149702018806854618E+02   -0.124892185323140659E+02
    0.217714754812648525E+01    0.373189021856554959E+01    0.357403377342829209E+01    0.571873981287164845E+01    0.497198369895396830E+01    0.785179760594409970E+01    0.150330854954040998E+02    0.148069849768043014E+02   -0.124419868274289982E+02
    0.268431884706020352E+01    0.310976770520210266E+01    0.181636333465576172E+00    0.634004029631614685E+01    0.539156544742178223E+01    0.603452975572826222E+01    0.153111271254790253E+02    0.148531140132481116E+02   -0.123571451852546215E+02
    0.251434099193926697E+01    0.431871822445810771E+01    0.231189044084044015E+01    0.537819546692326345E+01    0.334013904081555868E+01    0.783986558498360786E+01    0.148284980168430476E+02    0.147293420019374857E+02   -0.121930057782688550E+02
    0.180996556334162406E+01    0.368050202959729589E+01    0.167754601757559385E+01    0.135390202868089204E+01    0.579739720301335293E+01    0.753246751131809322E+01    0.149953606531813701E+02    0.148350335252654428E+02   -0.121928063676474370E+02
    0.169833515846729277E+01    0.337696611881256104E+01    0.530282163619995117E+01    0.415576952695846558E+01    0.537247649582575093E+01    0.660573952807422682E+01    0.151049217445451909E+02    0.149464222070507748E+02   -0.121670953128925383E+02
    0.276323666649893696E+01    0.389968201834673645E+01    0.188911870320686592E+01    0.734761278984887856E+01    0.529073451916362103E+01    0.715471437672467214E+01    0.149239512427368517E+02    0.147579703436808103E+02   -0.121216334404840307E+02
    0.260179858694596966E+01    0.279830421048655964E+01    0.174410960085605038E+01    0.143857967494378602E+01    0.545053421787408876E+01    0.600316614422279926E+01    0.154066958170803421E+02    0.150139616985255469E+02   -0.120335766075905468E+02
    0.173457255173611702E+01    0.303843401478011321E+01    0.364872421786986356E+01    0.126722566122442304E+01    0.322487470611635096E+01    0.578682673073740084E+01    0.151918896082610111E+02    0.149775225316872458E+02   -0.119032580299401527E+02
    0.196742346098929333E+01    0.294753823359525313E+01    0.234115119052595100E+01    0.483489369620894482E+01    0.498438475314266505E+01    0.788573118273816398E+01    0.153846231918700962E+02    0.150198885517473464E+02   -0.118724533516009139E+02
    0.169772456697241103E+01    0.403087990413560426E+01    0.451562656808226848E+01    0.450780380571131722E+01    0.457742168441790209E+01    0.479377649944361739E+01    0.149336169880333447E+02    0.148214860695924155E+02   -0.117788399148736325E+02
    0.248395400127760357E+01    0.391615310972447128E+01    0.413895279536852634E+01    0.758062471192380727E+01    0.304755333748253410E+01    0.386141035481738726E+01    0.148854819140777455E+02    0.147783855902834489E+02   -0.116512548651574548E+02
