    0.244786310195922852E+01    0.349019002914428711E+01    0.113734829425811768E+01    0.504769846375238451E+01    0.611262692094599558E+01    0.402036726474761963E+00    0.286530667009035795E+02    0.269893693923950240E+00    0.256924729579687128E+01    0.158861458824072503E+02    0.158860506213576134E+02    0.158854738148753629E+02   -0.737170455171773142E+03   -0.802203421579829445E+01    1
    0.221101808547973633E+01    0.609407901763916016E+01    0.105866435170173645E+01    0.373108679140573329E+01    0.749385169186830602E+01    0.309760367870330788E+00    0.149387845741780936E+02    0.337015813589096047E+00    0.263712239557504668E+01    0.156038273757452384E+02    0.156040058324280402E+02    0.156028380482064399E+02   -0.737106395525723542E+03   -0.802236754913168681E+01    1
    0.173806667327880859E+01    0.594831514358520508E+01    0.256062495708465576E+01    0.367162032811973482E+01    0.432305120723081249E+01    0.282252848148345947E+00    0.114389920216594874E+02    0.642968368530273393E+00    0.297843831801414494E+01    0.154869660486462521E+02    0.154882650400321591E+02    0.154884206322639493E+02   -0.736779957602207332E+03   -0.802270088246503121E+01    1
    0.236367940902709961E+01    0.209142303466796875E+01    0.567277911305427551E+01    0.320983199068495662E+01    0.774712118197305788E+01    0.113328683376312259E+00    0.190822436851120081E+02    0.490537250041961692E+00    0.294470829653739941E+01    0.157089176190732758E+02    0.157092266457145424E+02    0.157104853700254470E+02   -0.736583365128285436E+03   -0.802303421579835430E+01    1
    0.461242866516113281E+01    0.746864795684814453E+01    0.781276553869247437E+00    0.571243244653234594E+01    0.585547649678147142E+01    0.276292657852172829E+00    0.143581833604934701E+02    0.180578011274337757E+00    0.239348909991979575E+01    0.155860463091710546E+02    0.155859610842514797E+02    0.155858477832230697E+02   -0.736426066926601834E+03   -0.802336754913169692E+01    1
    0.517573833465576172E+00    0.452844476699829102E+01    0.123391988873481750E+01    0.233406699962205222E+01    0.410899793808153735E+01    0.240853238105773915E+00    0.293117636588127972E+02    0.274295091629028320E+00    0.265975751596689225E+01    0.158955572677985728E+02    0.158954421365196996E+02    0.158962073634720600E+02   -0.736367292588211740E+03   -0.802370088246511237E+01    1
    0.411792135238647461E+01    0.280689907073974609E+01    0.540531504154205322E+01    0.256505522687209986E+01    0.456523751308390224E+01    0.439534473419189498E+00    0.226011289649525224E+02    0.123084002733230599E+00    0.281236478137969970E+01    0.157829887613365614E+02    0.157834792169346834E+02    0.157832794181552192E+02   -0.736349976138200304E+03   -0.802403421579849763E+01    1
    0.298269176483154297E+01    0.799513387680053711E+01    0.592741328477859497E+01    0.663550460374924000E+01    0.732301191967609455E+01    0.488476991653442383E+00    0.172217637154876613E+02    0.227183699607849121E+00    0.269955722481012339E+01    0.156656586393784920E+02    0.156645460070571936E+02    0.156652789166043327E+02   -0.736126464782063636E+03   -0.802436754913176031E+01    1
    0.854234695434570312E-01    0.638495397567749023E+01    0.472766745090484619E+01    0.229323266200161235E+01    0.652487326796785361E+01    0.450127804279327415E+00    0.246722074379247154E+02    0.153311854600906378E+00    0.267754888981580752E+01    0.158220485696973263E+02    0.158217136785976091E+02    0.158209202186248383E+02   -0.736030241248293464E+03   -0.802470088246515800E+01    1
    0.391009092330932617E+01    0.236322069168090820E+01    0.155052247643470764E+01    0.221691639605546387E+01    0.409934529335872888E+01    0.512054502964019775E+00    0.148338642311691586E+02    0.907951951026916504E+00    0.221057458961009967E+01    0.156001848961189928E+02    0.156020187801809094E+02    0.156003344253870591E+02   -0.736020712090313737E+03   -0.802503421579845622E+01    1
    0.559008502960205078E+01    0.970513820648193359E+00    0.694522577524185181E+01    0.218496857986311266E+01    0.819141430255404046E+01    0.216850006580352778E+00    0.225527930274804724E+02    0.101639688014984131E+00    0.270501525747776039E+01    0.157821651517806423E+02    0.157822668105415094E+02    0.157822540028944367E+02   -0.735660668323486902E+03   -0.802536754913176864E+01    1
    0.412802648544311523E+01    0.120072507858276367E+01    0.114609408378601074E+01    0.258948584444028418E+01    0.707992829580464011E+01    0.196908891201019287E+00    0.156150458165690544E+02    0.972969126701354936E+00    0.256565878999233243E+01    0.156221001120186305E+02    0.156221109998476049E+02    0.156219066528129193E+02   -0.735175148671634815E+03   -0.802570088246505264E+01    1
    0.307154989242553711E+01    0.720688438415527344E+01    0.791327613592147827E+01    0.369410875700440977E+01    0.669074587366526963E+01    0.492781221866607666E+00    0.211342016797051322E+02    0.169875031709671026E+00    0.277310658961534484E+01    0.157542939734523433E+02    0.157548696036752620E+02    0.157551196229639157E+02   -0.734732234355850437E+03   -0.802603421579827803E+01    1
