    0.398642105053065254E+01    0.166388202191676915E+01    0.495064724101808107E+01    0.342025790999088652E+01    0.613988819580629119E+01    0.307880663142544142E+00    0.254878571968493572E+01    0.971223521132125622E+00    0.241100360959614335E+01    0.151276584284482016E+02    0.149210681073672831E+02    0.148970008429532896E+02    0.656680494442991258E+00
    0.337055740312034624E+01    0.339303054170086948E+01    0.513025452322008135E+01    0.219738869445319107E+01    0.426999129502961772E+01    0.420085786909324077E+00    0.308770041401234252E+01    0.997988417710426678E+00    0.253837525910309392E+01    0.152000732193007675E+02    0.149351414221432126E+02    0.149310987552803471E+02    0.155468544685146393E+01
    0.437212038028178096E+01    0.133782520044321340E+00    0.231214156107619928E+01    0.243026151244499511E+01    0.617313523448206247E+01    0.337505177418485736E+00    0.305776437909438181E+01    0.970167564547939953E+00    0.247801497682780925E+01    0.152506048060870132E+02    0.149463822362530490E+02    0.149308293303915267E+02   -0.154030961377661063E+00
    0.400707337870005009E+01    0.338682742568138639E+01    0.141421950145302411E+01    0.280052932145186162E+01    0.668243844640342477E+01    0.339585083069947502E+00    0.287802401196028645E+01    0.914140201410136632E+00    0.249740137961965525E+01    0.152739231122584354E+02    0.149134431568102741E+02    0.149217983736263804E+02    0.106681403135601705E+01
    0.471834507482042742E+01    0.668834341194227688E+00    0.187824265039358296E+01    0.385346718300476798E+01    0.653261992113965206E+01    0.269487692328488571E+00    0.231324045475120377E+01    0.957165641083206897E+00    0.235164068088917633E+01    0.151136524202795854E+02    0.148864980146400701E+02    0.148642237282855376E+02    0.592489350411145588E+00
    0.318378598680142622E+01    0.711616624594257452E+00    0.141922680473969098E+01    0.208266081619221266E+01    0.645907077080752146E+01    0.394313294470226450E+00    0.294835833111482204E+01    0.928812928300366658E+00    0.255958988536234511E+01    0.152525384710498013E+02    0.149993465300796807E+02    0.149945518483276334E+02    0.126599390258218270E+01
    0.591579431718255222E+01    0.522782502020195317E+01    0.841814299577956504E+00    0.327055667363232860E+01    0.704031944051530090E+01    0.284245870778122633E+00    0.198260059961345969E+01    0.954414057187670806E+00    0.245864606638180438E+01    0.150827869606200053E+02    0.147867063103805432E+02    0.148108747155124352E+02   -0.183438695259498696E+01
    0.625572683442620203E+01    0.239653997414149655E+01    0.193306467808820859E+01    0.371527750336028806E+01    0.729412250424029907E+01    0.419660607832476940E+00    0.310555153348840829E+01    0.633388723229563411E+00    0.285065624592421107E+01    0.153437283823235990E+02    0.149848223522558328E+02    0.149642882180507168E+02    0.537260544125213735E+00
    0.281214101236233560E+01    0.196361901400575944E+01    0.893282292919805543E+00    0.382845529992486711E+01    0.773873045394534387E+01    0.380836734054560200E+00    0.313600622972284881E+01    0.957760244503416347E+00    0.282435464327828800E+01    0.152840568148558624E+02    0.149741588226944735E+02    0.149796013629306728E+02    0.242213052447002042E+01
    0.281214101236233560E+01    0.196361901400575944E+01    0.893282292919805543E+00    0.382845529992486711E+01    0.773873045394534387E+01    0.380836734054560200E+00    0.313600622972284881E+01    0.957760244503416347E+00    0.282435464327828800E+01    0.152840568148558624E+02    0.149741588226944735E+02    0.149796013629306728E+02    0.242213052447002042E+01
    0.281214101236233560E+01    0.196361901400575944E+01    0.893282292919805543E+00    0.382845529992486711E+01    0.773873045394534387E+01    0.380836734054560200E+00    0.313600622972284881E+01    0.957760244503416347E+00    0.282435464327828800E+01    0.152840568148558624E+02    0.149741588226944735E+02    0.149796013629306728E+02    0.242213052447002042E+01
    0.595190838985045456E+01    0.176147307037935064E+01    0.344770077438461087E+01    0.354104031446420819E+01    0.649002585316170855E+01    0.260218085754654216E+00    0.241677142626603869E+01    0.868595246166617985E+00    0.275925680860073230E+01    0.151343645990032769E+02    0.148673036656300859E+02    0.148208226460587209E+02   -0.151675542845965405E+01
    0.321720596624232069E+01    0.519887665918863551E+01    0.107951694282481236E+01    0.461165158521111174E+01    0.641698306693674692E+01    0.425285600990480184E+00    0.336337205980931886E+01    0.830622596641600652E+00    0.263106618155798788E+01    0.153335078329877721E+02    0.150039924419147823E+02    0.150046077634836781E+02    0.949284711105041645E+00
    0.320450321793617077E+01    0.279023453131250543E+00    0.360096591746824846E+01    0.548157793957063255E+01    0.735862287971214801E+01    0.334003288868220838E+00    0.301642429987390992E+01    0.983063166278115630E+00    0.258602651846024445E+01    0.152676168264355763E+02    0.149474613046235039E+02    0.149467551455915135E+02    0.130929655076449958E+01
    0.476351800289870297E+01    0.311444307380035434E+01    0.684290206353721064E+01    0.209271481077478239E+01    0.474777357176372217E+01    0.354979980741811696E+00    0.289470325171640841E+01    0.790054312848836426E+00    0.245029132801949068E+01    0.152818728391291820E+02    0.149598692138400278E+02    0.149569744381420708E+02    0.211862430302893356E+01
    0.476351800289870297E+01    0.311444307380035434E+01    0.684290206353721064E+01    0.209271481077478239E+01    0.474777357176372217E+01    0.354979980741811696E+00    0.289470325171640841E+01    0.790054312848836426E+00    0.245029132801949068E+01    0.152818728391291820E+02    0.149598692138400278E+02    0.149569744381420708E+02    0.211862430302893356E+01
    0.515761241895924627E+01    0.125624491592451759E+00    0.221197645884952099E+01    0.347521853840970962E+01    0.559009387087998810E+01    0.376204091147340103E+00    0.243264926972812923E+01    0.656769865870016956E+00    0.239356808852259295E+01    0.151182855331218100E+02    0.149125534319816904E+02    0.149335074885119408E+02    0.148329475870727823E+01
    0.394996477073987418E+01    0.305737410911418195E+01    0.509791787255707063E+00    0.367777478177486561E+01    0.454694011623706640E+01    0.481641528054643442E+00    0.302752149722773689E+01    0.823348887108647065E+00    0.248961546684582258E+01    0.151078838515375526E+02    0.149640142963799310E+02    0.149464159278591602E+02    0.128384274456028802E+01
    0.580044352991401002E+01    0.207006777143919507E+01    0.712067915414051456E+00    0.321696406332393892E+01    0.393110033202182141E+01    0.453098744290607813E+00    0.390052739255062342E+01    0.544136418032212577E+00    0.268646195903528850E+01    0.153397188880510633E+02    0.150598982452653480E+02    0.150634852158422081E+02   -0.872752276142050754E+00
